Price,Close,High,Low,Open,Volume
Ticker,HUB.VN,HUB.VN,HUB.VN,HUB.VN,HUB.VN
Date,,,,,
2019-02-26,9153.3525390625,9153.3525390625,9153.3525390625,9153.3525390625,0
2019-02-27,8512.6181640625,8695.684658875252,8512.6181640625,8558.38456611086,37968
2019-02-28,7917.65087890625,7917.65087890625,7917.65087890625,7917.65087890625,2754
2019-03-01,7368.44921875,7780.349963573893,7368.44921875,7368.44921875,52307
2019-03-04,7048.08203125,7551.5160187439005,6956.548337173107,6956.548337173107,10014
2019-03-05,7528.6328125,7528.6328125,7002.314767819806,7322.681791419007,34057
2019-03-06,8054.95068359375,8054.95068359375,7963.416991894855,7963.416991894855,13846
2019-03-07,8466.8505859375,8604.151560627271,8215.13405334802,8215.13405334802,13528
2019-03-08,8443.96875,8558.385206998539,8009.18390819518,8558.385206998539,5491
2019-03-11,8375.318359375,8375.318359375,7871.883486430381,8375.318359375,13648
2019-03-12,8329.55078125,8329.55078125,8238.017090549141,8238.017090549141,7935
2019-03-13,7917.65087890625,8238.017481639325,7780.349893027103,7803.23353844352,16203
2019-03-14,7780.34912109375,8146.483864952665,7780.34912109375,8009.182892695941,36041
2019-03-15,7986.30078125,8054.95082961383,7780.349749539177,7780.349749539177,5531
2019-03-18,8329.55078125,8535.501806981762,7780.34952366415,7780.34952366415,34176
2019-03-19,8306.66796875,8329.55161537161,8100.7178090136895,8329.55161537161,3428
2019-03-20,8695.6845703125,8878.751949880076,8238.017008012857,8352.434341897417,6348
2019-03-21,8695.6845703125,8878.751949880076,8695.6845703125,8695.6845703125,8070
2019-03-22,8741.4521484375,9153.35332281622,8695.684858718016,8695.684858718016,11204
2019-03-25,8238.0166015625,8741.451427225029,8192.250202238296,8283.78388750596,5752
2019-03-26,8604.15234375,8695.685153048504,8466.851356563526,8695.685153048504,1864
2019-03-27,8466.8505859375,8604.151560627271,8238.01681028025,8238.01681028025,809
2019-03-28,8238.0166015625,8695.684141281568,8238.0166015625,8695.684141281568,3071
2019-03-29,8604.15234375,8604.15234375,8604.15234375,8604.15234375,16
2019-04-01,8375.318359375,8604.152150726371,8238.017375268708,8375.318359375,20511
2019-04-02,8375.318359375,8375.318359375,8375.318359375,8375.318359375,294
2019-04-03,8375.318359375,8466.851166620077,7803.233437686903,8466.851166620077,16917
2019-04-04,7940.533203125,8512.618100890253,7826.11675554353,8466.850812562225,17275
2019-04-05,8375.318359375,8375.318359375,8375.318359375,8375.318359375,1666
2019-04-08,8375.318359375,8375.318359375,7871.883486430381,7871.883486430381,4221
2019-04-09,8146.48486328125,8238.017673843802,8146.48486328125,8238.017673843802,2436
2019-04-10,8146.48486328125,8146.48486328125,8146.48486328125,8146.48486328125,16
2019-04-11,8306.66796875,8306.66796875,8054.951402389865,8123.601455635301,15949
2019-04-16,8032.06689453125,8032.06689453125,8032.06689453125,8032.06689453125,7792
2019-04-18,8215.134765625,8215.134765625,8215.134765625,8215.134765625,16
2019-04-19,8215.134765625,8215.134765625,8009.183729043405,8009.183729043405,7871
2019-04-22,8215.134765625,8215.134765625,8009.183729043405,8009.183729043405,56
2019-04-25,8009.18310546875,8009.18310546875,7643.049238502346,7803.232971541264,6007
2019-04-26,8054.95068359375,8054.95068359375,8054.95068359375,8054.95068359375,7039
2019-05-02,8054.95068359375,8054.95068359375,7780.349608497063,7826.116897656169,4602
2019-05-03,7963.4169921875,8169.367133553095,7620.165869958856,7620.165869958856,1031
2019-05-06,7826.1171875,7826.1171875,7688.816201556993,7780.349896645881,4579
2019-05-07,8100.716796875,8238.016886211006,7734.582929772559,8192.250485305432,79
2019-05-08,7780.34912109375,7780.34912109375,7780.34912109375,7780.34912109375,2975
2019-05-09,8192.2509765625,8192.2509765625,7734.583393585102,7734.583393585102,79
2019-05-13,8466.8505859375,8695.68436159475,8466.8505859375,8695.68436159475,1999
2019-05-14,8466.8505859375,8466.8505859375,8466.8505859375,8466.8505859375,16
2019-05-16,8238.0166015625,8238.0166015625,7894.766390082826,8238.0166015625,8705
2019-05-17,8238.0166015625,8238.0166015625,8009.182831702966,8238.0166015625,5633
2019-05-20,7803.2333984375,8192.25093044005,7803.2333984375,8192.25093044005,22059
2019-05-21,8123.60107421875,8146.484719765936,7826.117228582752,8146.484719765936,2436
2019-05-22,7322.68212890625,7551.515917727716,7322.68212890625,7528.6331594791,8585
2019-05-23,7322.68212890625,7322.68212890625,7322.68212890625,7322.68212890625,16
2019-05-24,7482.8662109375,7505.749856848865,7139.615512054189,7505.749856848865,1523
2019-05-27,7322.68212890625,7322.68212890625,6979.43144567405,6979.43144567405,9617
2019-05-28,7803.2333984375,7803.2333984375,7803.2333984375,7803.2333984375,16
2019-05-29,7276.91552734375,7322.681929212234,7276.91552734375,7276.91552734375,4341
2019-05-30,6979.431640625,7322.682333444949,6956.5484384275405,6956.5484384275405,10054
2019-05-31,7322.68212890625,7322.68212890625,7322.68212890625,7322.68212890625,16
2019-06-03,7414.2158203125,7414.2158203125,7322.682127477902,7322.682127477902,39
2019-06-04,7391.33251953125,7391.33251953125,7391.33251953125,7391.33251953125,16
2019-06-05,7391.33251953125,7391.33251953125,7391.33251953125,7391.33251953125,16
2019-06-06,7368.44921875,7368.44921875,7368.44921875,7368.44921875,16
2019-06-07,7322.68212890625,7322.68212890625,7322.68212890625,7322.68212890625,1150
2019-06-10,7322.68212890625,7322.68212890625,7322.68212890625,7322.68212890625,16
2019-06-11,7299.798828125,7299.798828125,7139.615089465348,7139.615089465348,1999
2019-06-12,7185.3818359375,7459.982020346887,7093.848145594603,7459.982020346887,45506
2019-06-13,7528.6328125,7528.6328125,7528.6328125,7528.6328125,16
2019-06-17,7368.44921875,7368.44921875,7322.682370811861,7368.44921875,13687
