Price,Close,High,Low,Open,Volume
Ticker,VST,VST,VST,VST,VST
Date,,,,,
2017-01-01,13.838292121887207,14.00913424888515,12.94136484532246,13.240340604177375,5896400
2017-01-08,14.05184268951416,14.222684776231661,13.30867464296943,13.834016870144833,1954700
2017-01-15,14.470409393310547,14.607083727544813,14.009132293304962,14.162891326640157,4673800
2017-01-22,14.291023254394531,14.564371921774159,14.094554103376247,14.478951685182958,4110800
2017-01-29,14.265398025512695,14.384987661765638,13.71015670454038,14.384987661765638,1681800
2017-02-05,15.333171844482422,15.333171844482422,14.521666310699109,14.649798334641979,3228900
2017-02-12,14.820640563964844,15.290458478875966,14.649796797113394,15.247748351806559,1780300
2017-02-19,14.197059631347656,14.820636436922817,13.752867264655848,14.820636436922817,3419700
2017-02-26,13.889542579650879,14.179975945578455,13.710156498678401,14.171433596076282,2049200
2017-03-05,13.402639389038086,13.923710494489475,13.103664485114159,13.923710494489475,3009100
2017-03-12,13.7357816696167,14.009130299175423,13.45389069172347,13.45389069172347,2790500
2017-03-19,13.496603012084961,13.872457416529823,13.43680738221356,13.744325436857162,2628600
2017-03-26,13.923710823059082,14.179976429001128,13.470977689015404,13.479519224165488,10243600
2017-04-02,13.881002426147461,14.120183362187415,13.66744854266827,14.086013958773066,1965700
2017-04-09,13.812664985656738,13.923712286065728,13.650363581101939,13.91517156466156,821600
2017-04-16,12.984073638916016,13.855372904635828,12.787604492153715,13.82547549661924,4006000
2017-04-23,12.77052116394043,13.368471832370178,12.77052116394043,12.976387242916779,2764700
2017-04-30,12.83885669708252,13.018241956167806,12.386122782112318,12.813230464254122,4152300
2017-05-07,13.308676719665527,13.52223058335033,12.787605585546206,12.83885805663029,10823700
2017-05-14,12.847400665283203,13.667447550924402,12.386124343025239,13.27450840124959,10132700
2017-05-21,12.8046875,12.932820287273397,12.625302249531815,12.81322984874687,9377100
2017-05-28,12.8046875,12.830314546240608,12.55696508884329,12.770518919655737,5964000
2017-06-04,13.496603012084961,13.650361224763502,12.873025368224637,12.975531114891417,16348300
2017-06-11,14.265398025512695,14.419155431000796,13.325760746890236,13.411181799264723,36625900
2017-06-18,14.308111190795898,14.4447855554098,14.077472589527337,14.214146954141237,34768500
2017-06-25,14.342278480529785,14.436241074034239,14.188519435703057,14.3081090797742,12846400
2017-07-02,14.043303489685059,14.555833123333832,13.94933926188486,14.40207407031052,5605100
2017-07-09,13.684530258178711,14.162890396585489,13.488060304636358,14.017673722336907,8604900
2017-07-16,14.000588417053223,14.026215462910102,13.547854530609989,13.667444967345817,5929500
2017-07-23,14.034762382507324,14.325195812997526,13.838293188142462,13.940798146381983,5510400
2017-07-30,14.23122787475586,14.256854922292579,13.599108699095385,14.009131683963826,5165100
2017-08-06,14.701043128967285,14.803549672077684,14.256852453585491,14.256852453585491,5905800
2017-08-13,14.982938766479492,15.24774508195376,14.581456489261845,14.701046122839921,7110000
2017-08-20,15.162322998046875,15.196492395311278,14.880431987761689,14.94876915300396,4437600
2017-08-27,15.239206314086914,15.444217860954687,14.777929111669218,15.205036908298814,5794900
2017-09-03,15.076902389526367,15.333168002487328,14.65833701390547,15.333168002487328,4003800
2017-09-10,15.18795108795166,15.367335548036689,14.982939578160208,15.13669698853881,5800800
2017-09-17,15.504007339477539,15.640681656873117,15.111069084286846,15.21357400769034,6631000
2017-09-24,15.96528434753418,16.195921239327905,15.469839540743424,15.597971509359134,7242400
2017-10-01,16.05070686340332,16.51198229525509,15.922573260229521,15.973827353213618,19765000
2017-10-08,16.23009490966797,16.36676926277486,15.96528855418422,16.119047608751174,9420300
2017-10-15,16.255720138549805,16.36676742701108,15.751732907014867,16.289887908350728,9172500
2017-10-22,17.3405704498291,18.10936554593752,16.247175876317446,16.247175876317446,18534800
2017-10-29,16.42656135559082,17.092849938096702,15.691937237187783,17.084307588787922,53942300
2017-11-05,15.896955490112305,16.640122273724575,15.563810242604902,16.460737749848246,25188000
2017-11-12,16.358224868774414,16.571778722490233,15.760275055942085,15.914032462016726,30615300
2017-11-19,16.469274520874023,16.648658983951766,15.999455044138015,16.358225599580173,13147900
2017-11-26,15.999454498291016,16.588863596970214,15.8371547408397,16.50344172872464,41460000
2017-12-03,15.162322998046875,16.1105025914091,14.82063717183552,16.0848755434608,24732000
2017-12-10,14.786466598510742,15.674851305287996,14.6070821649998,15.136694746182357,25613500
2017-12-17,15.358789443969727,15.768812363330305,14.752297412742983,14.752297412742983,23169600
2017-12-24,15.649224281311035,15.8286103443598,15.136694767397087,15.358790944402678,14977300
2017-12-31,15.956744194030762,16.21300816651331,15.478384018396259,15.597973654983234,15086400
2018-01-07,15.862775802612305,16.093414294722862,15.546717095011468,15.956739994795015,16528400
2018-01-14,16.648656845092773,16.70418129860645,15.333166063664219,15.914031128496777,22481400
2018-01-21,16.904922485351562,16.998885065529855,16.349681206826823,16.68282629979896,19644100
2018-01-28,16.358224868774414,16.95617631089335,16.25999029157953,16.82804432452118,16961200
2018-02-04,15.273371696472168,16.45218994278963,14.786469145322789,16.2215513777336,25647200
2018-02-11,16.084871292114258,16.2386302805914,14.871885707699812,15.333162673131243,12078000
2018-02-18,16.247177124023438,16.27280254300401,15.86277954644932,16.042165625746094,13903000
2018-02-25,16.734085083007812,16.7597121396165,15.751737389693991,16.34114502811003,17630000
2018-03-04,17.673715591430664,17.908624480758895,16.657198894973128,16.72553605603746,28210600
2018-03-11,17.451627731323242,17.750603564509273,17.199634024260515,17.639554606529245,28351500
2018-03-18,17.246606826782227,17.58402062153006,16.81522720129897,17.408906555648052,22743500
2018-03-25,17.793312072753906,18.310112154285974,17.20817480382328,17.28078235262116,18475300
2018-04-01,16.810956954956055,17.887268402237716,16.73407744948691,17.776219503543913,32378200
2018-04-08,18.493762969970703,18.92941301679559,16.887838744771035,16.973260610100994,46452000
2018-04-15,18.690235137939453,19.279644311682254,18.57918783557852,18.664609714702916,27613600
2018-04-22,19.424856185913086,19.651222724395357,18.715857535315642,18.767109998327655,22091200
2018-04-29,19.655494689941406,20.83431111352949,19.211302332936913,19.53590506662728,27994600
2018-05-06,19.595703125,20.535340457643724,19.305269738014,19.681124996928826,26553900
2018-05-13,19.655494689941406,20.031349886582625,19.330891956251037,19.715289501598466,19125300
2018-05-20,20.45846176147461,20.706183407850105,19.424860165067646,19.740920615173494,18105100
2018-05-27,20.791603088378906,21.094849166130025,20.381580085001058,20.45845960179523,22063400
2018-06-03,20.97953224182129,21.193086117004732,20.5524244914544,20.928279767977557,18136700
2018-06-10,20.287609100341797,21.193076671356962,20.09541037248135,20.979522891353362,27652700
2018-06-17,20.20219612121582,20.672015620812832,19.69820884906429,20.17657069912162,29109100
2018-06-24,20.210737228393555,20.578050129157894,19.834881977694387,20.210737228393555,20501700
2018-07-01,19.5700740814209,20.509711318362456,19.100256277593385,20.05697658375144,14523200
2018-07-08,20.022809982299805,20.027080342531033,19.29672654649433,19.604244620314677,15176200
2018-07-15,19.800708770751953,20.509707327813242,19.561527926106304,20.014262572629285,14226400
2018-07-22,19.09171485900879,19.997182743083286,18.955040522895153,19.903218526022684,12834000
2018-07-29,19.32235336303711,19.527364866686124,18.86107625786188,19.142967279040096,14614700
2018-08-05,19.459026336669922,20.28761464291094,19.322352010471125,19.347977428329344,22098000
2018-08-12,19.151512145996094,19.46757260730268,18.66460955716949,19.399233801150498,27334700
2018-08-19,19.356521606445312,19.459028175423867,19.057545878651712,19.15151009777484,13163200
2018-08-26,20.108232498168945,20.296159310841738,19.356521988904433,19.399232109738854,19241100
2018-09-02,19.219844818115234,20.13385495544644,18.942224185694553,20.056975445831068,14854200
2018-09-09,19.94593048095703,20.168026686763756,19.24547409379785,19.313811262562485,15702300
2018-09-16,20.36449432373047,20.484083952823312,19.608513534208203,19.8775918289536,25476900
2018-09-23,21.252880096435547,21.543313485481434,19.860509602481088,20.32178673659633,22766500
2018-09-30,21.885000228881836,22.45732463726318,21.16745913093249,21.287048770828495,32315100
2018-10-07,20.689098358154297,22.055843453273248,20.33032779105166,21.859374283720705,24095000
2018-10-14,19.34798240661621,20.877029064661905,19.330897704123803,20.680558244573,26911400
2018-10-21,18.886703491210938,19.817798431012246,18.587727767821107,19.365063671062696,28842500
2018-10-28,20.834314346313477,21.21871195130647,18.416884683090146,18.997751450952148,31976100
2018-11-04,20.569501876831055,21.53903632085756,20.44136992314924,20.90264528226101,24028500
2018-11-11,20.219276428222656,21.304130261628874,19.664036803256813,20.569504574552788,19032000
2018-11-18,19.527362823486328,20.47981271401123,18.809821821149697,20.193649733308604,24424700
2018-11-25,20.056978225708008,20.172297506114205,19.535907913000727,19.629870503886526,22743100
2018-12-02,20.45846176147461,20.808689984158875,19.561534513954836,20.25344860885707,24433300
2018-12-09,21.107666015625,21.436539206570746,19.988644071786304,20.202197964923524,26680000
2018-12-16,18.305830001831055,21.18026364107893,18.228950511866003,21.11619685634605,31320900
2018-12-23,19.049007415771484,19.305273075865905,17.797581419111605,18.18625108505249,14520500
2018-12-30,19.70675277709961,19.758005254677656,18.809827087692785,19.142970635880424,12608300
2019-01-06,20.32178497314453,20.603675987546783,19.70247848761769,19.74946059489916,20235600
2019-01-13,20.672012329101562,21.227251986314574,19.911759552059703,20.193650555216248,17961900
2019-01-20,21.056407928466797,21.295588811610767,20.501168280072136,20.791601627716076,15472400
2019-01-27,21.415180206298828,21.748323696978332,20.825771113392577,20.91119298080149,14792800
2019-02-03,22.14980697631836,22.15834932637022,21.29559152257241,21.44080821488069,14422100
2019-02-10,22.645252227783203,22.73067410034846,22.11990991104392,22.209602144058422,15197700
2019-02-17,22.969846725463867,23.072353268665175,22.551281463523793,22.611076268188626,12358400
2019-02-24,22.679420471191406,22.982668206572928,21.881583195302337,22.96985386638512,18152200
2019-03-03,21.46643829345703,22.850268345669875,20.98807799176674,22.790473511619467,24242100
2019-03-10,21.859375,22.559831456512974,21.398097843201633,21.492062070539106,19229600
2019-03-17,22.299644470214844,22.625814172546647,21.883351212476406,21.956309233932586,16782300
2019-03-24,22.34256362915039,22.61723183331171,22.024977494869095,22.385479922118733,22347800
2019-03-31,22.26531410217285,22.840401297239726,22.115103794991313,22.44556450620864,16678600
2019-04-07,22.402645111083984,22.45414498551755,21.72455660957746,22.230976680103435,19247800
2019-04-14,22.325395584106445,22.630105508860776,21.879058951221705,22.428395338063496,12729900
2019-04-21,23.192319869995117,23.26098692361217,22.30823012216784,22.30823012216784,15383600
2019-04-28,22.88331413269043,23.913321431076714,22.82752164776371,23.235232938256257,22185600
2019-05-05,21.312551498413086,23.046396198984496,21.042174328668473,23.029229030744872,31833600
2019-05-12,21.295391082763672,21.467059545291992,20.625887680637167,20.986390142225204,23724300
2019-05-19,21.012136459350586,22.299644844906158,21.012136459350586,21.243888361666965,24638900
2019-05-26,20.222463607788086,21.36834686693217,19.707459950998096,21.089386075335078,25807600
2019-06-02,20.8662109375,21.578631911034893,20.18383168403608,20.273958481399962,20654500
2019-06-09,20.402713775634766,21.200969125754334,20.21817080169739,20.85763229423741,15674700
2019-06-16,20.793285369873047,20.983098997729808,19.986575394425603,20.482679755521104,29651200
2019-06-23,19.533607482910156,20.901133457686303,18.88651357800126,20.879563989984987,37943400
2019-06-30,19.447324752807617,19.749300516461254,19.31790468764807,19.59399775478539,17452700
2019-07-07,19.481834411621094,19.632822284521584,19.119461871015528,19.335159772670163,19449900
2019-07-14,18.834749221801758,19.533610278335747,18.834749221801758,19.49909945420383,15762900
2019-07-21,18.765718460083008,19.046126405675373,18.39903266567251,18.84336984053491,12297700
2019-07-28,19.015926361083984,19.2920193910103,18.420599736777703,18.782972249967056,19401000
2019-08-04,19.093584060668945,19.697539050121094,18.55865400317243,18.843375264909596,24464800
2019-08-11,20.439538955688477,20.482677889019634,18.761409106176288,19.00730464658248,26044200
2019-08-18,20.689748764038086,21.065064414463798,20.094423555253332,20.69837688026401,29242800
2019-08-25,21.526653289794922,21.584459845822934,20.646605372428695,20.793280025323064,17062000
2019-09-01,22.027076721191406,22.32905255489352,21.388610943922146,21.483516929237865,16892300
2019-09-08,22.648286819458008,22.851043437590956,21.897657160786498,22.018449142862146,27852300
2019-09-15,23.528125762939453,23.571472603042874,22.64387172049705,22.765239565760876,31110500
2019-09-22,23.18135643005371,23.60614548922205,23.01230790843202,23.476108292090956,18715600
2019-09-29,23.346071243286133,23.346071243286133,22.557177035030982,23.077327480372748,17754000
2019-10-06,23.484773635864258,23.822870621188336,23.19002182432087,23.34606709555118,18872700
2019-10-13,23.224700927734375,23.606143113800417,23.00797173648719,23.606143113800417,15582400
2019-10-20,23.49344825744629,23.597477359199043,23.276719033029835,23.363411053498968,14131000
2019-10-27,23.554136276245117,23.770865538391828,23.224708525327856,23.528128169522816,18444200
2019-11-03,22.539836883544922,24.238993024156887,22.236415671717765,23.519452143630378,23674300
2019-11-10,22.71322250366211,22.999305002710337,22.401131903423064,22.574515937669798,27530200
2019-11-17,22.99930763244629,23.23337395587597,22.713225100687445,22.78257839161344,20937600
2019-11-24,22.99930763244629,23.14668358235314,22.544174903887004,22.973299528281707,9000700
2019-12-01,20.8840274810791,23.13801166843897,20.814674197784,22.99063573474779,36304500
2019-12-08,20.55459213256836,21.035731118094933,20.316190394324373,20.95337463499602,24909600
2019-12-15,20.923425674438477,21.437579119790403,20.618419139748912,20.635848464508747,39027400
2019-12-22,19.88640594482422,20.984428573097905,19.73390349457178,20.975713909918902,13560600
2019-12-29,20.112977981567383,20.156549626169557,19.71647003194148,19.79925682154629,15025800
2020-01-05,19.834117889404297,20.234982387589625,19.638042140443254,20.078123450572694,23464500
2020-01-12,19.99097442626953,20.417982824929254,19.590108347391045,19.799255216398773,23836900
2020-01-19,19.319963455200195,20.06069310113561,19.224103835681547,19.982262805557045,13776400
2020-01-26,19.624963760375977,19.694679371905767,18.614086562118363,19.180526113566824,20781300
2020-02-02,19.433252334594727,19.895119484077565,18.927813533830392,19.633686252084683,20200300
2020-02-09,20.295984268188477,20.426700875240865,19.232818763284904,19.433251004908684,22418500
2020-02-16,20.417980194091797,20.566126081652758,19.68160725497201,20.37440689648484,14980900
2020-02-23,16.75790786743164,20.28726551988164,16.339614144255073,20.20012057868198,37146100
2020-03-01,17.89078712463379,18.370081763691545,16.505187840334244,16.81890727263603,27530300
2020-03-08,13.498700141906738,16.888625002394583,12.435536478404913,16.592334852034696,41342500
2020-03-15,12.2699613571167,13.485629098783491,9.847341365555442,12.426821925351327,39823000
2020-03-22,14.408578872680664,14.689893150521366,11.169066521975456,12.333884396840126,37364400
2020-03-29,13.916276931762695,14.619562527580122,13.221781777106063,14.496487967503354,27841600
2020-04-05,15.639327049255371,16.43052365712709,13.828363949714777,14.49648601409409,17575200
2020-04-12,15.419550895690918,15.595371441408938,13.86352976004079,15.551416724170679,22372000
2020-04-19,15.859107971191406,16.022621094894028,14.382206370344765,15.138238055147445,16996800
2020-04-26,17.0107364654541,17.75797843959709,15.938223863708258,16.166792095608763,19279700
2020-05-03,16.615140914916992,18.179953763286985,15.718450349780298,16.83491791558194,20144200
2020-05-10,16.325031280517578,16.57206068854745,15.384386219924593,16.456897112763926,17051900
2020-05-17,17.415122985839844,18.100827592259673,16.896449311130908,16.896449311130908,16496800
2020-05-24,17.968965530395508,18.40851947024143,17.204140937286912,17.968965530395508,20229400
2020-05-31,18.34698486328125,18.804119753063237,17.52941414762364,17.88105701544265,18929000
2020-06-07,17.75798225402832,19.35356206525867,17.14260598390009,18.64587985764084,22739500
2020-06-14,17.432708740234375,18.46126500017169,16.966780972308868,17.22172305572995,24652600
2020-06-21,16.045459747314453,17.55884934203168,15.77110320110835,17.523447626110006,26436200
2020-06-28,16.850833892822266,17.231392255613937,15.917134625775697,16.19591557535073,14682300
2020-07-05,16.700376510620117,17.408393885974018,16.56142664476674,17.116336507634713,14149100
2020-07-12,17.364145278930664,17.434947023992645,16.682677427679852,16.780028772110857,13162600
2020-07-19,16.709226608276367,17.3685692141794,16.536647464515944,17.28449267154006,21906400
2020-07-26,16.514524459838867,16.735780148409106,15.930409577057192,16.70922885808378,15400200
2020-08-02,16.726926803588867,17.160587675054334,16.01448334045037,16.487970296440555,18637500
2020-08-09,16.859682083129883,17.399546480658827,16.638426403886463,16.75348030239929,9509200
2020-08-16,16.90393829345703,18.054467426751305,16.806585231023096,16.93048790099554,16158500
2020-08-23,17.080936431884766,17.262366007210368,16.355218130582355,16.957033801334617,9105200
2020-08-30,16.13396453857422,17.27564471128218,15.952534939971049,17.11634034410926,10792700
2020-09-06,16.381771087646484,16.479124129029433,15.709153604007843,16.133964113238488,10253700
2020-09-13,16.027761459350586,16.709227647874275,15.943683223433439,16.38177019781357,20350700
2020-09-20,16.054107666015625,16.21455987270541,15.724289052241076,15.875827058535888,16971700
2020-09-27,16.036283493041992,16.918769162285045,15.3409909808155,16.187821539288393,29747000
2020-10-04,16.036283493041992,16.42849991277568,15.81343352504495,16.080854506767597,26247000
2020-10-11,16.954425811767578,17.17281782620662,15.76886406132469,15.991714027198993,18519900
2020-10-18,17.18619155883789,17.266417689938162,16.624608641135996,17.016825093158378,10591300
2020-10-25,15.483617782592773,17.16836313347104,15.073572924052124,17.061394392048555,16804300
2020-11-01,16.276962280273438,16.918769592343306,15.528186232753404,15.679724282851753,17884200
2020-11-08,17.58732032775879,18.113246425971646,16.615694261583204,16.94551298596822,19163100
2020-11-15,16.223478317260742,17.97062124670188,16.205649911806773,17.827997403490784,13873200
2020-11-22,17.462522506713867,17.516006019539223,16.330444333947476,16.348272738292668,8972000
2020-11-29,17.070308685302734,17.542751270403716,16.49089905842712,17.4625251389675,14189300
2020-12-06,16.294790267944336,17.11487821797677,16.236848800220702,17.11487821797677,18196800
2020-12-13,15.733210563659668,16.597869701459693,15.670812832109288,16.499815151760146,24090600
2020-12-20,16.803142547607422,16.883970204862404,15.617672525145645,15.93200211303074,16337400
2020-12-27,17.65631866455078,17.73714630373101,16.85702502483303,16.883966429254393,10785200
2021-01-03,18.850772857666016,18.91363842992071,17.18033696423153,17.638359764462223,21515400
2021-01-10,19.317781448364258,19.739880189398782,18.464601210383496,18.626256557618486,20021700
2021-01-17,19.165103912353516,19.65006815932227,18.67115862394628,19.452490386551073,16756000
2021-01-24,17.93472671508789,19.326757155192226,17.764092084971058,19.06631212034287,21132700
